VETER15
dlga_start:port_chief2|{s1}
dlga_raethbarthbodoletter_52:raethbarthbodoletter_6|Я не уверен, что мы можем получить информацию во Фризии. Было бы лучше идти напрямую к Франкам... но это то, что мы не можем решить прямо сейчас, вы и я.
dlga_raethbarthbodoletter_53:raethbarthbodoletter_6|{s2}^^Мой брат Бьёрн мог бы рассказать вам несколько историй о воинах Астурии, и даже про Аль-Андалус, где он потерял большую часть своих кораблей и воинов. Мы говорим о шести сотнях мужей, разбирающихся в войне. Вы должны отказаться от этой идеи.
dlga_raethbarthbodoletter_54:raethbarthbodoletter_6|Я послал людей искать Свена Бычью Шею в каждый уголок Англии. Я лишь могу сказать вам, что он выжил в битве с Харальдом Харальдссоном, но никто не видел его с тех пор. Некоторые говорят, что он отправился на юг со своими людьми.
dlga_raethbarthbodoletter_6:raethbarthbodoletter_91|Я послал посыльного к моим братьям, чтобы назначить встречу. Когда соберемся с ними, мы обсудим дела королевства, и это письмо, а потом примем решение. Я должен вас кое о чем попросить, ведь вы человек с большими способностями. Вы должны помочь Нортумбрии, и вознаграждение не заставит себя ждать.
dlga_raethbarthbodoletter_91:lord_pretalk|Хальфдан умный человек, который по достоинству оценит вас.^^После жду вас у себя, у меня будет задание для вас.
dlga_raethbarthbodoletter_1_1:raethbarthbodoletter_7|Я послал посыльного к моим братьям, чтобы назначить встречу. Когда соберемся с ними, мы обсудим дела королевства, и это письмо, а потом примем решение. Я должен вас кое о чем спросить. Мне нужно решить один вопрос на севере, в землях Королевства Альба. Пикты не перестают создавать нам проблемы, и мне нужен кто-то, чтобы разобраться с ними.
dlga_raethbarthbodoletter_7:raethbarthbodoletter_81|Что нужно сделать?
dlga_raethbarthbodoletter_7:raethbarthbodoletter_82|Простите, но для меня сейчас самое главное найти Свена Бычью Шею.
dlga_raethbarthbodoletter_81:raethbarthbodoletter_9|Надо обезопасить наши тылы. Мы не можем предпринимать какие-либо действий против юга, Астурии или Франков, когда Пикты в любой момент нападут со спины, и конечно, первой целью будет Йорвик.^Следует набрать людей и захватить Дун Таруо. И вы должны удержать это место в своей власти, как минимум, 20 дней, чтобы король Альбы думал, что мы планируем атаковать сердце их королевства. Можете потом оставить поселение себе, но главное удержать его двадцать дней, чтобы заключить соглашение с Королевством Альба.
dlga_raethbarthbodoletter_82:raethbarthbodoletter_81|Я обещал вам Свена Бычью Шею, и он будет вашим, но мне нужно время, чтобы найти его. У меня будет больше возможности на это, если вы сможете помочь мне в этом вопросе.
dlga_raethbarthbodoletter_9:close_window|Удачи. Когда вы выполните миссию, я уверен, что смогу дать вам ответ на счет Свена Бычьей Шеи, а также о том решение, которое я приму, посовещавшись с братьями.
dlga_raethbarthbjorn_1:close_window|Рад слышать, что все прошло хорошо. Приходите через несколько дней и поговорим.
dlga_raethbarth_wp_1:raethbarth_wp_2|Я рад это слышать. Пикты воинственный народ, и меня терзали сомнения, что вы сделаете это.
dlga_raethbarth_wp_2:raethbarth_wp_3|У меня тоже есть для вас хорошие новости. Свен Бычья Шея был замечен у восточных Англов. Он прекрасно знает, что их король слабак и трус, который обеспечит ему кров и еду, как когда-то Англы поддержали нас из-за своего страха, когда мы впервые появились в Англии. Поэтому земли восточных Англов принадлежат нам.^^Но есть и плохая новость. Говорят, он оставил восточных Англов и направился в земли Западных Саксов. Свен бежит от вас, ведь он знает, что вы имеете мою поддержку, и вы его сильнейший враг, которого мы имеем в своих рядах.
dlga_raethbarth_wp_3:raethbarth_wp_41|Все-таки я не понимаю, почему он предал Сигурда.
dlga_raethbarth_wp_3:raethbarth_wp_5|Тогда мне срочно нужно идти в земли Западных Саксов.
dlga_raethbarth_wp_41:raethbarth_wp_42|{s2}^^Думаю, что могу ответить. Посланник от моего брата Сигурда пришел к нам вскоре после вашего прибытия, но к сожалению, слишком поздно. Сигурд в послании сообщил нам, что мы должны были быть осторожней со Свеном. Видимо, кто-то убил его брата, Олвира Белоголового, очень близкого человека Свена, и Ассамблея не наказало виновного. Свен подумал, что Сигурд обманул его, ведь тот уверил его, что он получит свое право на месть. Поэтому перед тем, как уйти с флотом, Свен Бычья Шея отрекся от клятвы верности, которую он давал Сигурду и пообещал отомстить по-своему.
dlga_raethbarth_wp_42:raethbarth_wp_43|Я {reg59?та:тот}, кто убил{reg59?а:} Олвира, но мне пришлось это сделать в целях самозащиты.
dlga_raethbarth_wp_42:raethbarth_wp_43.1|Я {reg59?та:тот}, кто убил{reg59?а:} Олвира, он был еще той скотиной, и получил по заслугам.
dlga_raethbarth_wp_42:raethbarth_wp_5|(Промолчать)
dlga_raethbarth_wp_43:raethbarth_wp_5|В письме не упоминалось ваше имя, но я думаю, есть большая вражда между вами и Свеном, которая закончится лишь тогда, когда прольется кровь одного из вас.
dlga_raethbarth_wp_5:raethbarth_wp_6|Ну, Свен Бычья Шея теперь вне закона, и враг Дании, и особенно всех сыновей Рагнара. Но Королевство Западных Саксов сильное и большое. Свен Бычья Шея мог спрятаться где угодно, и вы никогда не найдете его. Тем не менее, он имеет две вещи, которые нужны Саксам - корабли и хорошие моряки - так что я думаю, что знаю, где можно будет найти его.
dlga_raethbarth_wp_6:raethbarth_wp_71|Скорее, он послан встретить корабли Королевства Астурии для сопровождения их к Западным Саксам. Да?
dlga_raethbarth_wp_6:raethbarth_wp_72|Скажите мне, что вы знаете.
dlga_raethbarth_wp_6:raethbarth_wp_73|Куда бы он не пошел, я найду его.
dlga_raethbarth_wp_71:raethbarth_wp_72|{s2}^^Мне нравится, когда мне служат умные люди. Вы абсолютно правы.
dlga_raethbarth_wp_73:raethbarth_wp_72|{playername}, одержимость – это болезнь, которая поглощает вас...
dlga_raethbarth_wp_72:raethbarth_wp_8|Пока вы занимались делами в Королевстве Альбан я встретился с братьями, и мы послали быстроходные корабли на юг для получения дополнительной информации. Почти наверняка Астурийский флот покинул порт. В письме, которое вы дали нам, было написано, что они должны встретиться с проводниками Саксов во Франкии в деревне под названием Дуарнене. Есть человек по имени Бодо, который когда-то был вашим спутником, он сейчас с Саксами. Поэтому можно предположить, что Саксы имеют ту же информацию, что и мы. Значит Западные Саксы отправят Свена Бычью Шею и Бодо в Дуарнене, если они уже этого не сделали.
dlga_raethbarth_wp_8:raethbarth_wp_91|Бодо не будет работать со Свеном. Он ненавидит его так же, как и я.
dlga_raethbarth_wp_8:raethbarth_wp_9|Тогда мне нужно идти в Дуарнене.
dlga_raethbarth_wp_91:raethbarth_wp_9|Возможно, я не знаю так хорошо этого Бодо, как вы, но сейчас он не с вами, а с нашими врагами. К тому же вы навсегда распрощались с ним. Мы не можем рисковать.
dlga_raethbarth_wp_9:raethbarth_wp_10|Эти люди из Астурии очень важны, и мы могли бы использовать их на нашей стороне против Западных Саксов. Есть предатель среди них, человек по имени Сило, который был пленником моего брата Бьёрна, когда он был в тех землях. Бьёрн освободил его. Этот человек снабжает нас информацией в обмен на серебро. Используйте Сило, чтобы завоевать доверие воинов Астурии, и натравить их против Западных Саксов. Но если вам не удастся убедить их, убейте их всех.
dlga_raethbarth_wp_10:close_window|На всё про всё вам несколько недель. Корабли и люди ждут вас в поселении {s3}. Поговорите со старым капитаном в порту. Он человек, который занимается наймом моряков. И помните, очень важно, что бы войска Астурии никогда не встретилось с Западными Саксами, как союзники.
dlga_aethelredbodoletter_1:lord_pretalk|Письмо? Я не писарь. Поговори с моим братом Альфредом.
dlga_aelfredbodoletter_1:aelfredbodoletter_2|Это письмо, которое так усердно пытался заполучить Сигурд Змееглазый. Мой компаньон, Бодо, прибыл с ним из Астурии. В нём говорится об отправке войск из Астурии к Западным Саксам, в соответствии с их соглашением. Письмо залито кровью невинных людей погибших на корабле «Воден Рик», где и начались все последующие события. Я надеюсь, их жертва будет спасением других жизней.
dlga_aelfredbodoletter_2:aelfredbodoletter_2_1|{s2}^^.
dlga_aelfredbodoletter_2_1:aelfredbodoletter_3|--Там, где вы находитесь ничего не слышно, лишь можете догадываться читая по губам о чём идет речь. Бодо жестикулирует руками, выделяя тем самым определенные слова. Альфред спокоен, терпеливо слушает и также задает вопросы. Он молод, не высокого роста, но говорят, что Альфред обладает горячим нравом, хоть и скрывает его под маской спокойствия. После разговора они возвращаются к вам.--
dlga_aelfredbodoletter_3:aelfredbodoletter_4|{playername}, хочу вас поблагодарить от лица всех Западных Саксов за это письмо. Бодо рассказал мне все, через какие трудности вам пришлось пройти, выполняя эту миссию, и о похищении вашей матери. Как мы можем вознаградить вас?
dlga_aelfredbodoletter_4:aelfredbodoletter_51|Все ради благого дела, мне ничего не нужно.
dlga_aelfredbodoletter_4:aelfredbodoletter_52|У меня есть просьба. Помогите найти датчанина, Свена Бычью Шею.
dlga_aelfredbodoletter_4:aelfredbodoletter_53|Помогите найти датчанина, Свена Бычью Шею и от награды не откажусь, деньги всегда нужны.
dlga_aelfredbodoletter_4:aelfredbodoletter_54|Все ради Бодо, моего друга. Мне не надо вознаграждения.
dlga_aelfredbodoletter_51:aelfredbodoletter_6|{s2}^^Большая редкость в наши дни бескорыстные люди, готовые помочь просто так. Я уверен, что Бог, наш Отец, который видит все с небес, уже приберёг для вас место в раю.
dlga_aelfredbodoletter_52:aelfredbodoletter_6|Западные Саксы имеют шпионов по всей Англии. Если Свен Бычья Шея где-то появится, то мы сразу узнаем об этом, и дадим вам знать.
dlga_aelfredbodoletter_53:aelfredbodoletter_6|Хорошо, возьмите это серебро. А по Свену скажу так, Западные Саксы имеют шпионов по всей Англии. Если он где-то появится, то мы сразу узнаем об этом, и дадим вам знать.
dlga_aelfredbodoletter_54:aelfredbodoletter_6|Хорошо, дружба - это одна из самых главных добродетелей среди Саксов. Помогая ему, вы помогли Западным Саксам. Возьмите эту награду и знайте, как только мы что-либо узнаем о местонахождении Свена Бычьей Шеи, мы дадим вам знать.
dlga_aelfredbodoletter_6:aelfredbodoletter_91|Но сначала поговорите с моим братом, королем, и дайте ему клятву верности. Для вас это важно, если хотите служить Западным Саксам.
dlga_aelfredbodoletter_91:close_window|Мой брат хороший человек. Я уверен, что он примет вас. Удачи.
dlga_aelfredbodoletter_1_1:aelfredbodoletter_7|Я послал посыльного к моему брату, чтобы назначить встречу. Когда соберемся с ним, мы обсудим дела королевства, и это письмо, а потом примем решение. Я должен вас кое о чём попросить. Уэльс неоднократно просили о нашей помощи. Времена там очень неспокойные. Из-за нашего противостояния с Данией, мы были не в состоянии уделить внимание их проблемам. Я хочу, чтобы вы поехали туда от имени Западных Саксов и установили там мир.
dlga_aelfredbodoletter_7:aelfredbodoletter_81|Что мне нужно делать?
dlga_aelfredbodoletter_7:aelfredbodoletter_82|Простите, но для меня сейчас самое главное найти Свена Бычью Шею.
dlga_aelfredbodoletter_82:aelfredbodoletter_81|Вы можете быть уверены, когда закончите миссию, у нас уже будут новости о Свене. Он известен своим вспыльчивым характером, так что наши шпионы обязательно найдут его.
dlga_aelfredbodoletter_81:aelfredbodoletter_9|Вы должны пойти в Уэльс, и захватить Дин Буч. Удерживайте это место 20 дней, этим вы покажите всему Уэльсу, что мы готовы силой наводить порядок в этих землях, если они не в состоянии жить в мире.
dlga_aelfredbodoletter_9:lord_pretalk|Когда мы встретились впервые при Снотингахаме, то я и подумать не мог, что вы будете так важны для Западных Саксов. Вы сделали для нас великое дело. Удачи вам.
dlga_aethelred_wp_1:aethelred_wp_2|Я рад это слышать. Жители Уэльса воинственный народ, и меня терзали сомнения, что вы сделаете это.
dlga_aethelred_wp_2:aethelred_wp_3|У меня тоже есть для вас хорошие новости. Свен Бычья Шея был замечен у восточных Англов. Он прекрасно знает, что их король слабак и трус, который обеспечит ему кров и еду, как когда-то Англы поддержали датчан из-за своего страха, когда они впервые появились в Англии. Бедное королевство с их жалким королем, чья слабость только помогла чуме, которая обрушилась на нас.^^Но есть и плохая новость. Говорят, он оставил восточных Англов и направился в земли Нортумбрии. Свен бежит от вас, ведь он знает, что мы, Западные Саксы, приняли вас, и он был окружен врагами.
dlga_aethelred_wp_3:aethelred_wp_41|Все-таки, я не понимаю, почему они дают ему кров, когда он убил человека Короля Хорика.
dlga_aethelred_wp_3:aethelred_wp_5|Значит мне пора в Нортумбрию.
dlga_aethelred_wp_41:aethelred_wp_42|{s2}^^В Нортумбрии правят сыны Рагнара, а не Король Хорик. А как известно Свен Бычья Шея человек Сигурда Змееглазого, самого опасного из Рагнарссонов.
dlga_aethelred_wp_42:aethelred_wp_43|Однажды я сведу счеты с Сигурдом Рагнарссоном.
dlga_aethelred_wp_42:aethelred_wp_43.1|Сигурд хоть и в Дании, но у него длинные руки.
dlga_aethelred_wp_42:aethelred_wp_5|(Промолчать)
dlga_aethelred_wp_43:aethelred_wp_5|Я думаю, между вами, Свеном, и Сигурдом великая вражда, которая закончится лишь тогда, когда прольется кровь ваша или их.
dlga_aethelred_wp_5:aethelred_wp_6|Что ж, Свен Бычья Шея еще та заноза в пальце. В Нортумбрии полно датчан. Свен Бычья Шея мог спрятаться где угодно, и вы никогда не найдете его. Однако спокойно сидеть, прижав зад он тоже вряд ли будет. Я думаю, что знаю, где можно будет найти его.
dlga_aethelred_wp_6:aethelred_wp_71|Скорее, он отправится на встречу флота Астурии, и попытается уничтожить его. Верно?
dlga_aethelred_wp_6:aethelred_wp_72|Скажите мне, что вы знаете.
dlga_aethelred_wp_6:aethelred_wp_73|Где бы он не был, я найду его.
dlga_aethelred_wp_71:aethelred_wp_72|{s2}^^Мне нравится, когда мне служат умные люди. Вы абсолютно правы.
dlga_aethelred_wp_73:aethelred_wp_72|{playername}, вы одержимы, у вас должно быть постоянные головные боли от этого...
dlga_aethelred_wp_72:aethelred_wp_8|Пока вы занимались делами в Уэльсе, я встретился с братом. Почти наверняка в Астурии союзный флот покинул порт. В письме, которое вы дали нам, было написано, что мы должны встретить их во Франкии в деревне под названием Дуарнене. Боюсь, что сыновья Рагнара тоже обладают этой информацией.
dlga_aethelred_wp_8:aethelred_wp_91|Один из моих людей, по имени Регинхард, предал меня. Возможно, он сообщил об этом Сигурду.
dlga_aethelred_wp_8:aethelred_wp_9_1|Помнится, Сигурд говорил о предателе в Астурии. Кажется, его звали Сило.
dlga_aethelred_wp_91:aethelred_wp_9|Что говорит о вашей недальновидности, при выборе компаньонов.
dlga_aethelred_wp_9:aethelred_wp_9_1|Как это не справедливо! Что-то припоминаю о предателе в Королевстве Астурии. Вполне возможно, что информация язычникам поступила оттуда.
dlga_aethelred_wp_9_1:aethelred_wp_10|Если есть предатель во флоте союзников, значит вы должны найти его и убить. Подкрепление из Астурии очень важно для нас. Не подведите всех Западных Саксов.^^На всё про всё вам несколько недель. Корабли и люди ждут вас в поселении {s3}. Поговорите со старым капитаном в порту. Он человек, который занимается наймом моряков.
dlga_aethelred_wp_10:lord_pretalk|Помните, самое главное, чтобы союзники добрались до Западных Саксов.
dlga_aelfred_ad_1:aelfred_ad_2|{s3}^^Да, верно. Мы получили новости до вашего прибытия. Кажется, что Датчане удивили вас. Союзные войска разбиты, годы и множества золота, потраченные на формирование армии, дипломатические расходы, все потрачено в пустую...
dlga_aelfred_ad_2:aelfred_ad_31|Я признаю свою неудачу.
dlga_aelfred_ad_2:aelfred_ad_32|Благодаря моей победе около Дуарнене, мы уменьшили число датчан, желающих побывать в Королевстве Западных Саксов, на 600 человек.
dlga_aelfred_ad_31:aelfred_ad_4|{s2}^^Слушайте, не стоит беспокоится о том, что могло произойти, но не произошло. Теперь надо подумать о более серьёзных проблемах.
dlga_aelfred_ad_32:aelfred_ad_4|{s2}^^Я бы не назвал это победой. Мне сообщили, что в лагере союзников произошел раскол, а я ведь вас просил, как можно скорее убрать предателя, который был причиной тому. Если бы вы следовали все по моим инструкциям, да еще и победили бы Датчан, то сегодня мы имели бы 500 воинов-ветеранов в своих рядах. Ладно, забудьте об этом, теперь у нас есть более серьезные проблемы.
dlga_aelfred_ad_4:aelfred_ad_5|Мы находимся в ужасном положении. Викинги укрепились в Редингаме, наша попытка прогнать их привела к полному разгрому наших войск. Мой брат, Король Этельред, убежден, что Бог не был на нашей стороне, и пытается вернуть его расположение, молясь столько, сколько он может. Мы нуждаемся в Божьей милости и нужно больше людей, чтобы победить Датчан. Вы должны понять моё отчаяние, при нашей встрече. Я упомянул слово «отчаяние»? Ну, я имел в виду мне нужно ваша помощь. Вы ведь находчив{reg59?ая леди:ый человек}.
dlga_aelfred_ad_5:aelfred_ad_6|{s2}^^Датчане заранее приготовились к нашей встрече. Они знают, если мы проиграем, Королевство Западных Саксов подет, и будут они править им, как Востоночными Англами и Нортумбрией. После поражения в Редингаме, многие люди разбежались, но я разослал тэнов собрать их, а также приказал поднять фирд в деревнях, чтобы пополнить наши проредившие ряды. Нам нужна еда, чтобы накормить всех этих людей. Мне требуется {reg3} голов скота. Мне безразлично, где вы их возьмете, просто пригоните его как можно быстрее.
dlga_aelfred_ad_6:aelfred_ad_71|Думаю, я смогу найти кое-какой скот, пока вы собираете людей в свое войско. Пора покончить с Датчанами.
dlga_aelfred_ad_6:aelfred_ad_72|Мне надоело {reg59?прислужничать:быть батраком} Саксов.
dlga_aelfred_ad_6:aelfred_ad_73|Свена не было в Дуарнене. Мне нужно найти его, и мне некогда заниматься этим.
dlga_aelfred_ad_71:lord_pretalk|Отлично! Я знал, что могу на вас рассчитывать, {playername}.
dlga_aelfred_ad_72:aelfred_ad_74|Послушайте, вы сейчас очень важны для нас. Понимаю, вам не просто, и вы хотите добраться до Свена, но он по ту сторону баррикад. Сражаясь вместе снами это лучший способ приблизиться к нему. Так сделайте же что-нибудь для этого! Мы между жизнью и смертью, Саксы нуждаются в вас, и готовы вознаградить за услугу. Я выплачу вам 10000 золота из собственной казны. Вы согласны?
dlga_aelfred_ad_73:aelfred_ad_74|Свен на стороне врага, которые хотят разграбить эти земли. Значит наши интересы совпадают. Мы между жизнью и смертью, Саксы нуждаются в вас, и готовы вознаградить за услугу. Я выплачу вам 10000 золота из собственной казны. Вы согласны?
dlga_aelfred_ad_74:aelfred_ad_71|Мне не нужны ваши деньги. Я сделаю это ради вашей поддержки, чтобы устроить настоящую охоту на Свена.
dlga_aelfred_ad_74:aelfred_ad_75|Приятно знать, что наконец-то меня вознаградят. Платите и будет вам скот.
dlga_aelfred_ad_75:lord_pretalk|Возьмите свои деньги. Вы знаете, что делать, {playername}, так приступайте. Мне нужен скот - и чем скорее, тем лучше. Удачи.
dlga_aelfred_bt_1:aelfred_bt_2|{s3}^^Датчане осуществляют свой план, они уже близко. Мой брат молился о победе, и мы готовы. Если Бог не покинет нас, то мы победим и защитим наши земли. В противном случае, мы погибнем. Я редко так говорю, но спасибо вам за все, {playername}, и особенно за то, что связали свою судьбу с Королевством Западных Саксов.
dlga_aelfred_bt_2:aelfred_bt_31|Не волнуйтесь, сир. Это Датчане должны нас бояться.
dlga_aelfred_bt_2:aelfred_bt_32|Вскоре мы встретимся со Свеном, лицом к лицу, и я покончу с тем, что взяло начало на «Воден Рике».
dlga_aelfred_bt_2:aelfred_bt_33|Не стоит благодарить, для меня одно удовольствие служить вам.
dlga_aelfred_bt_31:close_window|Прекрасно сказано. Викинги дорого заплатят за это вторжение. Теперь давайте вернемся к людям.
dlga_aelfred_bt_32:close_window|Конечно, а мы поможем вам в этом! Теперь давайте вернемся к войнам.  
dlga_aelfred_bt_33:close_window|Вы всегда говорите то, что хотят услышать другие? Что ж, пора оставить все эти разговоры, и давайте вернемся к войнам.  
dlga_halfdan_ad_1:halfdan_ad_2|{s3}^^Да, верно. Мы получили новости до вашего прибытия. Кажется, что Саксы удивили вас. К счастью, вы победили и разбили вражескую армию. Дания перед вами в огромном долгу, {playername}. Позвольте мне вознаградить вас за это!
dlga_halfdan_ad_2:halfdan_ad_31|Сражение было жестокое, и есть много жертв.
dlga_halfdan_ad_2:halfdan_ad_32|Благодаря моей победе у Саксов теперь намного меньше людей, чтобы защищать свои земли.
dlga_halfdan_ad_31:halfdan_ad_4|Теперь они поднимают тосты за нас в Вальхалле. Не будем оплакивать мертвых; они не хотят этого.
dlga_halfdan_ad_32:halfdan_ad_4|{s2}^^Да, судьба улыбается нам. Норны плели нити, предрекая нам победу. Мы, завоевавшие Восточных Англов и Нортумбрию, скоро станем править Западными Саксами, и вы, {reg59?моя леди:мой друг}, стали частью семьи сыновей Рагнара. Если бы мой отец мог узнать вас, то принял бы как родного.
dlga_halfdan_ad_4:halfdan_ad_5|Хорошо, давайте вернемся к важным делам. Вскоре мы выступаем из Редингама чтобы атаковать Саксов. Чем дольше мы откладываем наступление, тем больше они наберут людей в свои ряды, тем сложнее будет их победить. Нападать надо незамедлительно, Королевство Западных Саксов станет наше. Многие на этой земле дрожат при виде нас, и очень боятся, но Саксы смелые люди и у них сильный Король, не такой, как у Англов. В сражении убьём их - Короля, и его брата, Альфреда, хоть он и молод, но не менее опасен, чем его брат.
dlga_halfdan_ad_5:halfdan_ad_6|Кроме того, есть дело, не терпящее отлагательств. Провиант слишком быстро иссякает, {playername}. Чтобы прокормить войска, мне требуется {reg3} голов скота. Мне безразлично, где вы их возьмете, просто пригоните его как можно быстрее.
dlga_halfdan_ad_6:halfdan_ad_71|Хорошо, я добуду скот. Заодно, я найду Свена и убью его, а также возьму свою долю при разграблении Западных Саксов.
dlga_halfdan_ad_6:halfdan_ad_72|Слишком ты много себе позволяешь. Мы не братались, чтобы  ты мог так разговаривать со мной.
dlga_halfdan_ad_6:halfdan_ad_73|Свена не было в Дуарнене. Нужно найти его, и мне некогда заниматься этим.
dlga_halfdan_ad_71:close_window|Снова разговоры! Поспешите! Мы должны скоро выдвигаться.
dlga_halfdan_ad_72:halfdan_ad_74|Ого, ясно. Вы повели себя, как викинг. Хорошо, тогда поговорим об оплате. Я дам вам 8000 золота. Вы согласны?
dlga_halfdan_ad_73:halfdan_ad_74|Свен на стороне наших врагов, готовится защищать Западных Саксов. Если хотите его достать, надо разбить Саксов, а в этом наши интересы совпадают. Хорошо, получите награду за эту услугу, плачу 8000 золота. Вы согласны?
dlga_halfdan_ad_74:halfdan_ad_71|Забудьте о деньгах, это того не стоит. Шуток не понимаете?! Мне ничего не нужно, я с вами и в огонь, и в воду.
dlga_halfdan_ad_74:halfdan_ad_75|Приятно знать, что наконец-то меня вознаградят. Платите и будет вам скот.
dlga_halfdan_ad_75:close_window|Забирайте деньги и приведите мне скот. Удачи.
dlga_halfdan_bt_1:halfdan_bt_2|{s3}^^Все готово. Пора выступать. Если Западные Саксы падут, тогда Англия наша, и все плодородные земли будут принадлежать нам, Викингам! Мы станем самыми богатыми людьми, и наша слава не будет уступать славе героев саг, {playername}.
dlga_halfdan_bt_2:halfdan_bt_31|Вперед, земли Западных Саксов ждут нас!
dlga_halfdan_bt_2:halfdan_bt_32|Вскоре мы встретимся со Свеном, лицом к лицу, и я покончу с тем, что взяло начало на «Воден Рике».
dlga_halfdan_bt_2:halfdan_bt_33|Я готов{reg59?а:}, так встряхнём корни Иггдрасиля, топотом копыт и  ног бегущих воинов.
dlga_halfdan_bt_31:close_window|Прекрасно сказано. Теперь давайте вернемся к воинам.
dlga_halfdan_bt_32:close_window|Вам пора поумерить вашу одержимость! Кабы она не привела вас к гибели. Теперь давайте вернемся к воинам.
dlga_halfdan_bt_33:close_window|О, как звучит! Да, внутри вас скрывается душа скальда! Теперь давайте вернемся к воинам.
dlga_ashdown_2petition:lord_pretalk|Соберите столько людей, сколько сможете, а потом возвращайтесь ко мне, когда будете готовы.
dlga_svenbn_hunting1_1:svenbn_hunting1|Мы многим вам обязаны, мой народ и я. Когда поквитаетесь со Свеном, знайте, для вас всегда найдется место среди нас.
dlga_svenbn_hunting1:svenbn_hunting2|Альфред, без вашей инициативы, эта победа была бы невозможна.
dlga_svenbn_hunting1:svenbn_hunting2.1|Эта победа заслуга всех нас, Хальфдан.
dlga_lord_deal_with_bandits_completed:svenbn_hunting21|Черт, снова Свену удалось скрыться.
dlga_lord_deal_with_bandits_completed:svenbn_hunting22|Хорошая битва! Я убью Свена и вернусь к вам с его останками.
dlga_svenbn_hunting2:svenbn_hunting3|Ну, давайте повременим с поздравлениями. Теперь надо собрать людей. Враг еще не полностью повержен, мы должны преувеличить эту победу.
dlga_svenbn_hunting21:svenbn_hunting3|Все закончено. Редингам под контролем моих людей. Но враг еще не полностью повержен, мы должны преувеличить эту победу.
dlga_svenbn_hunting22:svenbn_hunting3|Мы подождем. Не откладывайте, сейчас же отправляйтесь к Свену. А мне еще надо набрать людей, ведь враг повержен не до конца. Мы должны преувеличить эту победу.
dlga_svenbn_hunting3:close_window|Удачи, {reg59?моя леди:мой друг}, {playername}. Не видал я еще на свете таких везучих людей, как вы, кому судьба сама кланяется в ноги.  Конечно, вы настоящий{reg59?ая воительница:ий Викинг}, чью жизнь возвеличат в сагах. До встречи, {reg59?моя леди:друг}!
dlga_svenbn_hunting3:close_window.1|Удачи вам, {playername}. Храни вас Боже, ведь неисповедимы пути Господни, и невозможно без его помощи сотворить то, что смогли вы. Возрадуемся и возвеселимся и воздадим Ему славу! Прощайте!
dlga_reclutar_permiso1:lord_talk|{s10}
dlga_lord_talk:offer_gift_quest_complete|У меня есть кое-что для {s4}.
dlga_lord_talk:intrigue_quest_state_complaint|Мой господин, мне бы хотелось поведать вам нечто важное. Речь идет об одном из ваших подданных.
dlga_intrigue_quest_state_complaint:lord_pretalk|Независимо от того, что вы должны сказать, я попросил бы, чтобы вы подождали, пока мы не останемся наедине.
dlga_intrigue_quest_state_complaint:intrigue_quest_state_complaint_plyr|Что такое? Я ценю ваше мнение, но искренне надеюсь, что вы не пытаетесь внести разлад в ряды моих подданных.
dlga_intrigue_quest_state_complaint_plyr:lord_intrigue_quest_complaint_stated|Многие ваши подданные считают что, {s4}, {s5}, и что он может угрожать целостности вашего государства.
dlga_intrigue_quest_state_complaint_plyr:lord_pretalk|Простите, но мне нечего вам сказать.
dlga_lord_intrigue_quest_complaint_stated:lord_pretalk|Хм... Я обеспокоен это услышать. Хотя я не поощряю своих подданных плохо говорить друг о друге, я оцениваю ваше мнение. Возможно я должен думать дважды о предоставлении {s4} во владение...
dlga_lord_intrigue_quest_complaint_stated:intrigue_quest_state_complaint_failed|Сеете разногласия среди моих подданных, не так ли? Вы думаете, что я оценю своих дворян, грызущих друг друга как грязные шавки? Позвольте мне спросить вас кто-то просил об этом?
dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_accept_blame|Я настаиваю на своих словах.
dlga_intrigue_quest_state_complaint_failed:intrigue_quest_state_deflect_blame|Да, {s4} поставил меня обвинителем человека по имени {s5}!
dlga_intrigue_quest_state_accept_blame:lord_pretalk|Понимаю. Вы можете не отступать от своих слов, но и я от своих убеждений не отступлю. Я не дам вам порочить честь моего верного слуги {s4}.
dlga_intrigue_quest_state_deflect_blame:lord_pretalk|Я так и думал. Вот тебе мой совет, {reg59?девчонка:парень} - не суйся в дела других. И хватит об этом.
dlga_lord_talk:lord_denounce_1|С нас хватит ваших злобных речей против нашего государства, {s4}!
dlga_lord_denounce_1:lord_denounce_2|Простите... Что вы имеете в виду?
dlga_lord_denounce_2:lord_denounce_3|Вы прекрасно меня поняли.
dlga_lord_denounce_2:lord_pretalk|О, забудьте. Должно быть, вы ослышались.
dlga_lord_denounce_3:close_window|Как у вас язык повернулся? Подобное оскорбление после стольких дней нашей дружбы подобно удару ножом в спину - оно разит больнее, чем меч врага. Не знаю, что за игру вы затеяли, но принимать в ней участие я не желаю. Прочь. Я не хочу вас видеть.
